Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2016-04-28,244.88,246.44,244.88,246.44,1715655,0,1,244.88,246.44,244.88,246.44,1715655
2016-04-29,246.44,251.2,246.44,251.2,4607949,0,1,246.44,251.2,246.44,251.2,4607949
2016-05-03,251.2,260,251.2,260,5647486,0,1,251.2,260,251.2,260,5647486
2016-05-04,260,260,256.21,256.21,2863626,0,1,260,260,256.21,256.21,2863626
2016-05-05,256.21,257.77,256.21,257.77,1351789,0,1,256.21,257.77,256.21,257.77,1351789
2016-05-06,257.77,257.77,252.22,252.22,2717369,0,1,257.77,257.77,252.22,252.22,2717369
2016-05-09,252.22,252.22,250.82,250.82,2779918,0,1,252.22,252.22,250.82,250.82,2779918
2016-05-10,250.82,252.08,250.82,252.08,3350589,0,1,250.82,252.08,250.82,252.08,3350589
2016-05-11,252.08,256.87,252.08,256.87,4927713,0,1,252.08,256.87,252.08,256.87,4927713
2016-05-12,256.87,256.87,255.96,255.96,1889411,0,1,256.87,256.87,255.96,255.96,1889411
2016-05-13,255.96,255.96,250.96,250.96,2814561,0,1,255.96,255.96,250.96,250.96,2814561
2016-05-16,250.96,251.63,250.96,251.63,2220273,0,1,250.96,251.63,250.96,251.63,2220273
2016-05-17,251.63,251.63,250.03,250.03,1178569,0,1,251.63,251.63,250.03,250.03,1178569
2016-05-18,250.03,250.03,244.44,244.44,2838034,0,1,250.03,250.03,244.44,244.44,2838034
2016-05-19,244.44,245.77,244.44,245.77,2088943,0,1,244.44,245.77,244.44,245.77,2088943
2016-05-20,245.77,251.26,245.77,251.26,2550157,0,1,245.77,251.26,245.77,251.26,2550157
2016-05-23,251.26,254.2,251.26,254.2,1870618,0,1,251.26,254.2,251.26,254.2,1870618
2016-05-24,254.2,254.2,251.94,251.94,1167440,0,1,254.2,254.2,251.94,251.94,1167440
2016-05-25,251.94,251.94,251.86,251.86,1778534,0,1,251.94,251.94,251.86,251.86,1778534
2016-05-26,251.86,252.71,251.86,252.71,1812026,0,1,251.86,252.71,251.86,252.71,1812026
2016-05-27,252.71,252.71,252.44,252.44,1323044,0,1,252.71,252.71,252.44,252.44,1323044
2016-05-30,252.44,256.13,252.44,256.13,2980692,0,1,252.44,256.13,252.44,256.13,2980692
2016-05-31,256.13,264.47,256.13,264.47,5394965,0,1,256.13,264.47,256.13,264.47,5394965
2016-06-01,264.47,264.47,263.79,263.79,2187669,0,1,264.47,264.47,263.79,263.79,2187669
2016-06-02,263.79,267.74,263.79,267.74,2476076,0,1,263.79,267.74,263.79,267.74,2476076
2016-06-03,267.74,283.89,267.74,283.89,6479813,0,1,267.74,283.89,267.74,283.89,6479813
2016-06-06,283.89,283.89,276.05,276.05,3726166,0,1,283.89,283.89,276.05,276.05,3726166
2016-06-07,276.05,277.85,276.05,277.85,1875353,0,1,276.05,277.85,276.05,277.85,1875353
2016-06-08,277.85,277.85,274.28,274.28,2388209,0,1,277.85,277.85,274.28,274.28,2388209
2016-06-13,274.28,274.28,267.06,267.06,3777506,0,1,274.28,274.28,267.06,267.06,3777506
2016-06-14,267.06,272.75,267.06,272.75,2558729,0,1,267.06,272.75,267.06,272.75,2558729
2016-06-15,272.75,276.49,272.75,276.49,2732201,0,1,272.75,276.49,272.75,276.49,2732201
2016-06-16,276.49,276.49,274.02,274.02,1964357,0,1,276.49,276.49,274.02,274.02,1964357
2016-06-17,274.02,278.26,274.02,278.26,2470518,0,1,274.02,278.26,274.02,278.26,2470518
2016-06-20,278.26,278.26,276.11,276.11,1901926,0,1,278.26,278.26,276.11,276.11,1901926
2016-06-21,276.11,276.11,273.81,273.81,1674933,0,1,276.11,276.11,273.81,273.81,1674933
2016-06-22,273.81,278.44,273.81,278.44,2088448,0,1,273.81,278.44,273.81,278.44,2088448
2016-06-23,278.44,278.44,276.44,276.44,1398451,0,1,278.44,278.44,276.44,276.44,1398451
2016-06-24,276.44,276.44,273.77,273.77,2012951,0,1,276.44,276.44,273.77,273.77,2012951
2016-06-27,273.77,287.68,273.77,287.68,6364269,0,1,273.77,287.68,273.77,287.68,6364269
2016-06-28,287.68,288.21,287.68,288.21,2428223,0,1,287.68,288.21,287.68,288.21,2428223
2016-06-29,288.21,288.21,288.18,288.18,2814760,0,1,288.21,288.21,288.18,288.18,2814760
2016-06-30,288.18,291.92,288.18,291.92,3802240,0,1,288.18,291.92,288.18,291.92,3802240
2016-07-01,291.92,291.92,286.17,286.17,2601495,0,1,291.92,291.92,286.17,286.17,2601495
2016-07-04,286.17,293.9,286.17,293.9,2948864,0,1,286.17,293.9,286.17,293.9,2948864
2016-07-05,293.9,300.58,293.9,300.58,4170773,0,1,293.9,300.58,293.9,300.58,4170773
2016-07-06,300.58,317.19,300.58,317.19,4734770,0,1,300.58,317.19,300.58,317.19,4734770
2016-07-07,317.19,317.19,316.91,316.91,5072520,0,1,317.19,317.19,316.91,316.91,5072520
2016-07-08,316.91,316.91,309.91,309.91,4554563,0,1,316.91,316.91,309.91,309.91,4554563
2016-07-11,309.91,315.14,309.91,315.14,5748167,0,1,309.91,315.14,309.91,315.14,5748167
2016-07-12,315.14,324.73,315.14,324.73,5311945,0,1,315.14,324.73,315.14,324.73,5311945
2016-07-13,324.73,324.73,317.19,317.19,5344828,0,1,324.73,324.73,317.19,317.19,5344828
2016-07-14,317.19,317.19,317.09,317.09,2923085,0,1,317.19,317.19,317.09,317.09,2923085
2016-07-15,317.09,317.52,317.09,317.52,2681101,0,1,317.09,317.52,317.09,317.52,2681101
2016-07-18,317.52,317.52,316.21,316.21,2335289,0,1,317.52,317.52,316.21,316.21,2335289
2016-07-19,316.21,316.21,308.11,308.11,4143166,0,1,316.21,316.21,308.11,308.11,4143166
2016-07-20,308.11,308.56,308.11,308.56,1773384,0,1,308.11,308.56,308.11,308.56,1773384
2016-07-21,308.56,314.38,308.56,314.38,3300949,0,1,308.56,314.38,308.56,314.38,3300949
2016-07-22,314.38,314.38,307.92,307.92,2887145,0,1,314.38,314.38,307.92,307.92,2887145
2016-07-25,307.92,311.26,307.92,311.26,2362353,0,1,307.92,311.26,307.92,311.26,2362353
2016-07-26,311.26,319.04,311.26,319.04,3555567,0,1,311.26,319.04,311.26,319.04,3555567
2016-07-27,319.04,319.04,314.01,314.01,3922806,0,1,319.04,319.04,314.01,314.01,3922806
2016-07-28,314.01,316.05,314.01,316.05,3964399,0,1,314.01,316.05,314.01,316.05,3964399
2016-07-29,316.05,316.05,313.15,313.15,2900737,0,1,316.05,316.05,313.15,313.15,2900737
2016-08-01,313.15,313.15,306.96,306.96,3170185,0,1,313.15,313.15,306.96,306.96,3170185
2016-08-02,306.96,306.96,306.21,306.21,2654142,0,1,306.96,306.96,306.21,306.21,2654142
2016-08-03,306.21,306.82,306.21,306.82,2403907,0,1,306.21,306.82,306.21,306.82,2403907
2016-08-04,306.82,306.82,306.3,306.3,2179364,0,1,306.82,306.82,306.3,306.3,2179364
2016-08-05,306.3,306.3,305.93,305.93,2030848,0,1,306.3,306.3,305.93,305.93,2030848
2016-08-08,305.93,308.1,305.93,308.1,2200740,0,1,305.93,308.1,305.93,308.1,2200740
2016-08-09,308.1,315.75,308.1,315.75,3928967,0,1,308.1,315.75,308.1,315.75,3928967
2016-08-10,315.75,315.75,313.81,313.81,2094471,0,1,315.75,315.75,313.81,313.81,2094471
2016-08-11,313.81,316.77,313.81,316.77,3193972,0,1,313.81,316.77,313.81,316.77,3193972
2016-08-12,316.77,316.97,316.77,316.97,2335283,0,1,316.77,316.97,316.77,316.97,2335283
2016-08-15,316.97,318.78,316.97,318.78,3411013,0,1,316.97,318.78,316.97,318.78,3411013
2016-08-16,318.78,318.78,309.52,309.52,8837869,0,1,318.78,318.78,309.52,309.52,8837869
2016-08-17,309.52,309.52,308.16,308.16,4375406,0,1,309.52,309.52,308.16,308.16,4375406
2016-08-18,308.16,308.16,306.43,306.43,3100599,0,1,308.16,308.16,306.43,306.43,3100599
2016-08-19,306.43,306.48,306.43,306.48,1914091,0,1,306.43,306.48,306.43,306.48,1914091
2016-08-22,306.48,307.32,306.48,307.32,2081270,0,1,306.48,307.32,306.48,307.32,2081270
2016-08-23,307.32,307.32,306.88,306.88,1991426,0,1,307.32,307.32,306.88,306.88,1991426
2016-08-24,306.88,306.88,305.28,305.28,2277942,0,1,306.88,306.88,305.28,305.28,2277942
2016-08-25,305.28,305.28,303.01,303.01,2536258,0,1,305.28,305.28,303.01,303.01,2536258
2016-08-26,303.01,303.01,301.45,301.45,2143645,0,1,303.01,303.01,301.45,301.45,2143645
2016-08-29,301.45,307.53,301.45,307.53,3805557,0,1,301.45,307.53,301.45,307.53,3805557
2016-08-30,307.53,307.53,305.86,305.86,2117052,0,1,307.53,307.53,305.86,305.86,2117052
2016-08-31,305.86,310.19,305.86,310.19,4040144,0,1,305.86,310.19,305.86,310.19,4040144
2016-09-01,310.19,310.19,308.71,308.71,1718597,0,1,310.19,310.19,308.71,308.71,1718597
2016-09-02,308.71,308.71,305.78,305.78,1857224,0,1,308.71,308.71,305.78,305.78,1857224
2016-09-05,305.78,308.5,305.78,308.5,1913870,0,1,305.78,308.5,305.78,308.5,1913870
2016-09-06,308.5,309.94,308.5,309.94,2062583,0,1,308.5,309.94,308.5,309.94,2062583
2016-09-07,309.94,309.94,306.6,306.6,2964515,0,1,309.94,309.94,306.6,306.6,2964515
2016-09-08,306.6,306.6,305.82,305.82,1670578,0,1,306.6,306.6,305.82,305.82,1670578
2016-09-09,305.82,305.82,304.63,304.63,1622251,0,1,305.82,305.82,304.63,304.63,1622251
2016-09-12,304.63,304.63,298.06,298.06,3823881,0,1,304.63,304.63,298.06,298.06,3823881
2016-09-13,298.06,300.43,298.06,300.43,1625588,0,1,298.06,300.43,298.06,300.43,1625588
2016-09-14,300.43,300.43,299.57,299.57,1852765,0,1,300.43,300.43,299.57,299.57,1852765
2016-09-19,299.57,300.13,299.57,300.13,1285210,0,1,299.57,300.13,299.57,300.13,1285210
2016-09-20,300.13,300.13,294.96,294.96,3489260,0,1,300.13,300.13,294.96,294.96,3489260
2016-09-21,294.96,294.96,294.05,294.05,3903723,0,1,294.96,294.96,294.05,294.05,3903723
2016-09-22,294.05,296.98,294.05,296.98,2960617,0,1,294.05,296.98,294.05,296.98,2960617
2016-09-23,296.98,297.68,296.98,297.68,1267190,0,1,296.98,297.68,296.98,297.68,1267190
2016-09-26,297.68,297.68,288.73,288.73,3717608,0,1,297.68,297.68,288.73,288.73,3717608
2016-09-27,288.73,291.17,288.73,291.17,1791582,0,1,288.73,291.17,288.73,291.17,1791582
2016-09-28,291.17,291.17,288.41,288.41,2236001,0,1,291.17,291.17,288.41,288.41,2236001
2016-09-29,288.41,290.98,288.41,290.98,2370569,0,1,288.41,290.98,288.41,290.98,2370569
2016-09-30,290.98,297.91,290.98,297.91,2960350,0,1,290.98,297.91,290.98,297.91,2960350
2016-10-10,297.91,302.96,297.91,302.96,2110362,0,1,297.91,302.96,297.91,302.96,2110362
2016-10-11,302.96,308.92,302.96,308.92,4173675,0,1,302.96,308.92,302.96,308.92,4173675
2016-10-12,308.92,308.92,305.82,305.82,1928602,0,1,308.92,308.92,305.82,305.82,1928602
2016-10-13,305.82,305.82,303.89,303.89,1614398,0,1,305.82,305.82,303.89,303.89,1614398
2016-10-14,303.89,305.6,303.89,305.6,1269092,0,1,303.89,305.6,303.89,305.6,1269092
2016-10-17,305.6,305.6,302.45,302.45,1895703,0,1,305.6,305.6,302.45,302.45,1895703
2016-10-18,302.45,307.16,302.45,307.16,3038931,0,1,302.45,307.16,302.45,307.16,3038931
2016-10-19,307.16,307.16,306.45,306.45,1412328,0,1,307.16,307.16,306.45,306.45,1412328
2016-10-20,306.45,306.45,305.48,305.48,1407992,0,1,306.45,306.45,305.48,305.48,1407992
2016-10-21,305.48,305.48,304.19,304.19,1148332,0,1,305.48,305.48,304.19,304.19,1148332
2016-10-24,304.19,306.93,304.19,306.93,2624652,0,1,304.19,306.93,304.19,306.93,2624652
2016-10-25,306.93,312.94,306.93,312.94,4376239,0,1,306.93,312.94,306.93,312.94,4376239
2016-10-26,312.94,313.68,312.94,313.68,4681307,0,1,312.94,313.68,312.94,313.68,4681307
2016-10-27,313.68,316.87,313.68,316.87,3295162,0,1,313.68,316.87,313.68,316.87,3295162
2016-10-28,316.87,317.05,316.87,317.05,2013733,0,1,316.87,317.05,316.87,317.05,2013733
2016-10-31,317.05,317.95,317.05,317.95,4359610,0,1,317.05,317.95,317.05,317.95,4359610
2016-11-01,317.95,317.95,316.68,316.68,1951239,0,1,317.95,317.95,316.68,316.68,1951239
2016-11-02,316.68,316.68,315.18,315.18,2063642,0,1,316.68,316.68,315.18,315.18,2063642
2016-11-03,315.18,315.86,315.18,315.86,1869081,0,1,315.18,315.86,315.18,315.86,1869081
2016-11-04,315.86,315.86,314.82,314.82,2061927,0,1,315.86,315.86,314.82,314.82,2061927
2016-11-07,314.82,315.33,314.82,315.33,1604780,0,1,314.82,315.33,314.82,315.33,1604780
2016-11-08,315.33,320,315.33,320,3419383,0,1,315.33,320,315.33,320,3419383
2016-11-09,320,320,316.81,316.81,3000449,0,1,320,320,316.81,316.81,3000449
2016-11-10,316.81,319.13,316.81,319.13,1780496,0,1,316.81,319.13,316.81,319.13,1780496
2016-11-11,319.13,319.13,315.08,315.08,3590265,0,1,319.13,319.13,315.08,315.08,3590265
2016-11-14,315.08,315.08,310.99,310.99,3992049,0,1,315.08,315.08,310.99,310.99,3992049
2016-11-15,310.99,314.01,310.99,314.01,2447055,0,1,310.99,314.01,310.99,314.01,2447055
2016-11-16,314.01,314.01,313.15,313.15,1339981,0,1,314.01,314.01,313.15,313.15,1339981
2016-11-17,313.15,313.15,311.04,311.04,1833776,0,1,313.15,313.15,311.04,311.04,1833776
2016-11-18,311.04,311.04,310,310,1937769,0,1,311.04,311.04,310,310,1937769
2016-11-21,310,310,309.5,309.5,2608384,0,1,310,310,309.5,309.5,2608384
2016-11-22,309.5,309.5,308.87,308.87,2642427,0,1,309.5,309.5,308.87,308.87,2642427
2016-11-23,308.87,312.95,308.87,312.95,3401504,0,1,308.87,312.95,308.87,312.95,3401504
2016-11-24,312.95,316.93,312.95,316.93,3907870,0,1,312.95,316.93,312.95,316.93,3907870
2016-11-25,316.93,316.93,316.89,316.89,2236967,0,1,316.93,316.93,316.89,316.89,2236967
2016-11-28,316.89,319.5,316.89,319.5,4925301,0,1,316.89,319.5,316.89,319.5,4925301
2016-11-29,319.5,323.96,319.5,323.96,5883062,0,1,319.5,323.96,319.5,323.96,5883062
2016-11-30,323.96,323.96,319.08,319.08,2675237,0,1,323.96,323.96,319.08,319.08,2675237
2016-12-01,319.08,321.02,319.08,321.02,2794182,0,1,319.08,321.02,319.08,321.02,2794182
2016-12-02,321.02,321.77,321.02,321.77,3062833,0,1,321.02,321.77,321.02,321.77,3062833
2016-12-05,321.77,321.77,315.93,315.93,4206081,0,1,321.77,321.77,315.93,315.93,4206081
2016-12-06,315.93,326.42,315.93,326.42,3892309,0,1,315.93,326.42,315.93,326.42,3892309
2016-12-07,326.42,327.45,326.42,327.45,2527174,0,1,326.42,327.45,326.42,327.45,2527174
2016-12-08,327.45,337.71,327.45,337.71,5447578,0,1,327.45,337.71,327.45,337.71,5447578
2016-12-09,337.71,337.76,337.71,337.76,3449559,0,1,337.71,337.76,337.71,337.76,3449559
2016-12-12,337.76,337.76,326.86,326.86,5033244,0,1,337.76,337.76,326.86,326.86,5033244
2016-12-13,326.86,333.01,326.86,333.01,4178000,0,1,326.86,333.01,326.86,333.01,4178000
2016-12-14,333.01,333.01,332.27,332.27,3202902,0,1,333.01,333.01,332.27,332.27,3202902
2016-12-15,332.27,332.27,328.05,328.05,3920275,0,1,332.27,332.27,328.05,328.05,3920275
2016-12-16,328.05,328.05,327.58,327.58,2505126,0,1,328.05,328.05,327.58,327.58,2505126
2016-12-19,327.58,327.58,325.96,325.96,3047187,0,1,327.58,327.58,325.96,325.96,3047187
2016-12-20,325.96,326.48,325.96,326.48,3083159,0,1,325.96,326.48,325.96,326.48,3083159
2016-12-21,326.48,328.66,326.48,328.66,2471124,0,1,326.48,328.66,326.48,328.66,2471124
2016-12-22,328.66,328.66,325.2,325.2,1467813,0,1,328.66,328.66,325.2,325.2,1467813
2016-12-23,325.2,325.2,320.03,320.03,3109555,0,1,325.2,325.2,320.03,320.03,3109555
2016-12-26,320.03,324.48,320.03,324.48,2600143,0,1,320.03,324.48,320.03,324.48,2600143
2016-12-27,324.48,326.16,324.48,326.16,2006229,0,1,324.48,326.16,324.48,326.16,2006229
2016-12-28,326.16,326.16,323.72,323.72,1787811,0,1,326.16,326.16,323.72,323.72,1787811
2016-12-29,323.72,327.31,323.72,327.31,2122512,0,1,323.72,327.31,323.72,327.31,2122512
2016-12-30,327.31,334.15,327.31,334.15,3468767,0,1,327.31,334.15,327.31,334.15,3468767
2017-01-03,334.15,334.56,334.15,334.56,2076389,0,1,334.15,334.56,334.15,334.56,2076389
2017-01-04,334.56,351.91,334.56,351.91,6525738,0,1,334.56,351.91,334.56,351.91,6525738
2017-01-05,351.91,351.91,346.74,346.74,4170448,0,1,351.91,351.91,346.74,346.74,4170448
2017-01-06,346.74,350.76,346.74,350.76,6809562,0,1,346.74,350.76,346.74,350.76,6809562
2017-01-09,350.76,350.76,348.51,348.51,3540500,0,1,350.76,350.76,348.51,348.51,3540500
2017-01-10,348.51,349,348.51,349,3172764,0,1,348.51,349,348.51,349,3172764
2017-01-11,349,349,345.45,345.45,2359851,0,1,349,349,345.45,345.45,2359851
2017-01-12,345.45,347.05,345.45,347.05,1777940,0,1,345.45,347.05,345.45,347.05,1777940
2017-01-13,347.05,347.05,344.87,344.87,1828248,0,1,347.05,347.05,344.87,344.87,1828248
2017-01-16,344.87,344.87,341.47,341.47,3685545,0,1,344.87,344.87,341.47,341.47,3685545
2017-01-17,341.47,349.13,341.47,349.13,3518838,0,1,341.47,349.13,341.47,349.13,3518838
2017-01-18,349.13,355.08,349.13,355.08,4600570,0,1,349.13,355.08,349.13,355.08,4600570
2017-01-19,355.08,355.08,354.72,354.72,2852392,0,1,355.08,355.08,354.72,354.72,2852392
2017-01-20,354.72,354.99,354.72,354.99,2134417,0,1,354.72,354.99,354.72,354.99,2134417
2017-01-23,354.99,354.99,351.22,351.22,3258118,0,1,354.99,354.99,351.22,351.22,3258118
2017-01-24,351.22,351.22,350.31,350.31,2691458,0,1,351.22,351.22,350.31,350.31,2691458
2017-01-25,350.31,350.31,347.63,347.63,2299036,0,1,350.31,350.31,347.63,347.63,2299036
2017-01-26,347.63,347.63,344.42,344.42,3782617,0,1,347.63,347.63,344.42,344.42,3782617
2017-02-03,344.42,346.85,344.42,346.85,2093643,0,1,344.42,346.85,344.42,346.85,2093643
2017-02-06,346.85,346.85,346.85,346.85,1568079,0,1,346.85,346.85,346.85,346.85,1568079
2017-02-07,346.85,346.85,343.58,343.58,2051983,0,1,346.85,346.85,343.58,343.58,2051983
2017-02-08,343.58,344.21,343.58,344.21,1908854,0,1,343.58,344.21,343.58,344.21,1908854
2017-02-09,344.21,347.61,344.21,347.61,2332438,0,1,344.21,347.61,344.21,347.61,2332438
2017-02-10,347.61,347.61,345.08,345.08,2405659,0,1,347.61,347.61,345.08,345.08,2405659
2017-02-13,345.08,349.75,345.08,349.75,5358790,0,1,345.08,349.75,345.08,349.75,5358790
2017-02-14,349.75,350.21,349.75,350.21,2655868,0,1,349.75,350.21,349.75,350.21,2655868
2017-02-15,350.21,350.21,348.53,348.53,2625696,0,1,350.21,350.21,348.53,348.53,2625696
2017-02-16,348.53,348.53,348.09,348.09,1764230,0,1,348.53,348.53,348.09,348.09,1764230
2017-02-17,348.09,350.56,348.09,350.56,2910234,0,1,348.09,350.56,348.09,350.56,2910234
