Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2016-05-30,31.6,31.91,31.6,31.91,22097500,0,1,31.6,31.91,31.6,31.91,22097500
2016-05-31,31.91,32.72,31.91,32.72,75882589,0,1,31.91,32.72,31.91,32.72,75882589
2016-06-01,32.72,32.72,32.29,32.29,42343352,0,1,32.72,32.72,32.29,32.29,42343352
2016-06-02,32.29,32.29,32.21,32.21,28989196,0,1,32.29,32.29,32.21,32.21,28989196
2016-06-03,32.21,32.34,32.21,32.34,35163822,0,1,32.21,32.34,32.21,32.34,35163822
2016-06-06,32.34,32.34,32.11,32.11,23686984,0,1,32.34,32.34,32.11,32.11,23686984
2016-06-07,32.11,32.14,32.11,32.14,23960661,0,1,32.11,32.14,32.11,32.14,23960661
2016-06-08,32.14,32.15,32.14,32.15,26460999,0,1,32.14,32.15,32.14,32.15,26460999
2016-06-13,32.15,32.15,31.8,31.8,47023964,0,1,32.15,32.15,31.8,31.8,47023964
2016-06-14,31.8,31.98,31.8,31.98,35573877,0,1,31.8,31.98,31.8,31.98,35573877
2016-06-15,31.98,31.98,31.98,31.98,38314316,0,1,31.98,31.98,31.98,31.98,38314316
2016-06-16,31.98,31.98,31.97,31.97,32940156,0,1,31.98,31.98,31.97,31.97,32940156
2016-06-17,31.97,31.98,31.97,31.98,29510558,0,1,31.97,31.98,31.97,31.98,29510558
2016-06-20,31.98,32.12,31.98,32.12,25713526,0,1,31.98,32.12,31.98,32.12,25713526
2016-06-21,32.12,32.12,32.06,32.06,22864166,0,1,32.12,32.12,32.06,32.06,22864166
2016-06-22,32.06,32.08,32.06,32.08,16359312,0,1,32.06,32.08,32.06,32.08,16359312
2016-06-23,32.08,32.08,32,32,25361741,0,1,32.08,32.08,32,32,25361741
2016-06-24,32,32,31.55,31.55,42936222,0,1,32,32,31.55,31.55,42936222
2016-06-27,31.55,31.68,31.55,31.68,23863950,0,1,31.55,31.68,31.55,31.68,23863950
2016-06-28,31.68,31.85,31.68,31.85,23766593,0,1,31.68,31.85,31.68,31.85,23766593
2016-06-29,31.85,32.16,31.85,32.16,26351146,0,1,31.85,32.16,31.85,32.16,26351146
2016-06-30,32.16,32.16,32.04,32.04,17779547,0,1,32.16,32.16,32.04,32.04,17779547
2016-07-01,32.04,32.18,32.04,32.18,18235058,0,1,32.04,32.18,32.04,32.18,18235058
2016-07-04,32.18,32.44,32.18,32.44,40321889,0,1,32.18,32.44,32.18,32.44,40321889
2016-07-05,32.44,32.44,32.07,32.07,22093835,0,1,32.44,32.44,32.07,32.07,22093835
2016-07-06,32.07,32.07,31.99,31.99,24949967,0,1,32.07,32.07,31.99,31.99,24949967
2016-07-07,31.99,31.99,31.95,31.95,22363060,0,1,31.99,31.99,31.95,31.95,22363060
2016-07-08,31.95,31.95,31.78,31.78,19295029,0,1,31.95,31.95,31.78,31.78,19295029
2016-07-11,31.78,31.79,31.78,31.79,23128423,0,1,31.78,31.79,31.78,31.79,23128423
2016-07-12,31.79,32.41,31.79,32.41,42598577,0,1,31.79,32.41,31.79,32.41,42598577
2016-07-13,32.41,32.46,32.41,32.46,42203460,0,1,32.41,32.46,32.41,32.46,42203460
2016-07-14,32.46,32.49,32.46,32.49,20651738,0,1,32.46,32.49,32.46,32.49,20651738
2016-07-15,32.49,32.59,32.49,32.59,35206349,0,1,32.49,32.59,32.49,32.59,35206349
2016-07-18,32.59,32.69,32.59,32.69,38033581,0,1,32.59,32.69,32.59,32.69,38033581
2016-07-19,32.69,32.69,32.38,32.38,26362017,0,1,32.69,32.69,32.38,32.38,26362017
2016-07-20,32.38,32.38,32.31,32.31,18557332,0,1,32.38,32.38,32.31,32.31,18557332
2016-07-21,32.31,32.55,32.31,32.55,24834404,0,1,32.31,32.55,32.31,32.55,24834404
2016-07-22,32.55,32.55,32.3,32.3,21162492,0,1,32.55,32.55,32.3,32.3,21162492
2016-07-25,32.3,32.3,32.3,32.3,17490184,0,1,32.3,32.3,32.3,32.3,17490184
2016-07-26,32.3,32.52,32.3,32.52,40607690,0,1,32.3,32.52,32.3,32.52,40607690
2016-07-27,32.52,32.79,32.52,32.79,80288281,0,1,32.52,32.79,32.52,32.79,80288281
2016-07-28,32.79,32.79,32.45,32.45,28491225,0,1,32.79,32.79,32.45,32.45,28491225
2016-07-29,32.45,32.45,32.37,32.37,22929963,0,1,32.45,32.45,32.37,32.37,22929963
2016-08-01,32.37,32.37,32.28,32.28,22213897,0,1,32.37,32.37,32.28,32.28,22213897
2016-08-02,32.28,32.28,32.28,32.28,17685932,0,1,32.28,32.28,32.28,32.28,17685932
2016-08-03,32.28,32.28,32.18,32.18,18652513,0,1,32.28,32.28,32.18,32.18,18652513
2016-08-04,32.18,32.18,32.15,32.15,20772929,0,1,32.18,32.18,32.15,32.15,20772929
2016-08-05,32.15,32.18,32.15,32.18,27213137,0,1,32.15,32.18,32.15,32.18,27213137
2016-08-08,32.18,32.27,32.18,32.27,30356935,0,1,32.18,32.27,32.18,32.27,30356935
2016-08-09,32.27,32.54,32.27,32.54,41065840,0,1,32.27,32.54,32.27,32.54,41065840
2016-08-10,32.54,32.54,32.54,32.54,34781458,0,1,32.54,32.54,32.54,32.54,34781458
2016-08-11,32.54,32.79,32.54,32.79,77933585,0,1,32.54,32.79,32.54,32.79,77933585
2016-08-12,32.79,33.48,32.79,33.48,69438198,0,1,32.79,33.48,32.79,33.48,69438198
2016-08-15,33.48,34.56,33.48,34.56,122157230,0,1,33.48,34.56,33.48,34.56,122157230
2016-08-16,34.56,34.56,33.92,33.92,91604428,0,1,34.56,34.56,33.92,33.92,91604428
2016-08-17,33.92,33.97,33.92,33.97,42967525,0,1,33.92,33.97,33.92,33.97,42967525
2016-08-18,33.97,34.43,33.97,34.43,85035533,0,1,33.97,34.43,33.97,34.43,85035533
2016-08-19,34.43,34.52,34.43,34.52,35481775,0,1,34.43,34.52,34.43,34.52,35481775
2016-08-22,34.52,34.52,34.46,34.46,31956946,0,1,34.52,34.52,34.46,34.46,31956946
2016-08-23,34.46,34.84,34.46,34.84,55894872,0,1,34.46,34.84,34.46,34.84,55894872
2016-08-24,34.84,34.84,34.33,34.33,37369379,0,1,34.84,34.84,34.33,34.33,37369379
2016-08-25,34.33,34.33,34.09,34.09,38835272,0,1,34.33,34.33,34.09,34.09,38835272
2016-08-26,34.09,34.09,34.09,34.09,21051990,0,1,34.09,34.09,34.09,34.09,21051990
2016-08-29,34.09,34.26,34.09,34.26,23735599,0,1,34.09,34.26,34.09,34.26,23735599
2016-08-30,34.26,34.26,34.21,34.21,30022326,0,1,34.26,34.26,34.21,34.21,30022326
2016-08-31,34.21,34.22,34.21,34.22,19265567,0,1,34.21,34.22,34.21,34.22,19265567
2016-09-01,34.22,34.37,34.22,34.37,24342696,0,1,34.22,34.37,34.22,34.37,24342696
2016-09-02,34.37,34.86,34.37,34.86,51030170,0,1,34.37,34.86,34.37,34.86,51030170
2016-09-05,34.86,34.86,34.76,34.76,40332699,0,1,34.86,34.86,34.76,34.76,40332699
2016-09-06,34.76,35.14,34.76,35.14,56432581,0,1,34.76,35.14,34.76,35.14,56432581
2016-09-07,35.14,35.21,35.14,35.21,47062029,0,1,35.14,35.21,35.14,35.21,47062029
2016-09-08,35.21,35.38,35.21,35.38,33539618,0,1,35.21,35.38,35.21,35.38,33539618
2016-09-09,35.38,35.46,35.38,35.46,44040730,0,1,35.38,35.46,35.38,35.46,44040730
2016-09-12,35.46,35.46,35.12,35.12,86602441,0,1,35.46,35.46,35.12,35.12,86602441
2016-09-13,35.12,35.12,34.72,34.72,31744459,0,1,35.12,35.12,34.72,34.72,31744459
2016-09-14,34.72,34.72,34.3,34.3,35213691,0,1,34.72,34.72,34.3,34.3,35213691
2016-09-19,34.3,34.97,34.3,34.97,37266601,0,1,34.3,34.97,34.3,34.97,37266601
2016-09-20,34.97,34.97,34.85,34.85,14666356,0,1,34.97,34.97,34.85,34.85,14666356
2016-09-21,34.85,34.85,34.67,34.67,35247928,0,1,34.85,34.85,34.67,34.67,35247928
2016-09-22,34.67,35.01,34.67,35.01,54132989,0,1,34.67,35.01,34.67,35.01,54132989
2016-09-23,35.01,35.01,34.89,34.89,31439120,0,1,35.01,35.01,34.89,34.89,31439120
2016-09-26,34.89,34.89,34.38,34.38,32852645,0,1,34.89,34.89,34.38,34.38,32852645
2016-09-27,34.38,34.38,34.36,34.36,45825170,0,1,34.38,34.38,34.36,34.36,45825170
2016-09-28,34.36,34.36,34.14,34.14,31733236,0,1,34.36,34.36,34.14,34.14,31733236
2016-09-29,34.14,34.19,34.14,34.19,23086975,0,1,34.14,34.19,34.14,34.19,23086975
2016-09-30,34.19,34.19,34.16,34.16,19403198,0,1,34.19,34.19,34.16,34.16,19403198
2016-10-10,34.16,34.6,34.16,34.6,34119412,0,1,34.16,34.6,34.16,34.6,34119412
2016-10-11,34.6,34.6,34.38,34.38,49375218,0,1,34.6,34.6,34.38,34.38,49375218
2016-10-12,34.38,34.38,34.3,34.3,30854074,0,1,34.38,34.38,34.3,34.3,30854074
2016-10-13,34.3,34.3,34.12,34.12,34546745,0,1,34.3,34.3,34.12,34.12,34546745
2016-10-14,34.12,34.12,34.11,34.11,23156048,0,1,34.12,34.12,34.11,34.11,23156048
2016-10-17,34.11,34.11,33.94,33.94,30921443,0,1,34.11,34.11,33.94,33.94,30921443
2016-10-18,33.94,34.2,33.94,34.2,28336027,0,1,33.94,34.2,33.94,34.2,28336027
2016-10-19,34.2,34.2,34.12,34.12,20515200,0,1,34.2,34.2,34.12,34.12,20515200
2016-10-20,34.12,34.14,34.12,34.14,12768281,0,1,34.12,34.14,34.12,34.14,12768281
2016-10-21,34.14,34.22,34.14,34.22,28003163,0,1,34.14,34.22,34.14,34.22,28003163
2016-10-24,34.22,34.49,34.22,34.49,42090949,0,1,34.22,34.49,34.22,34.49,42090949
2016-10-25,34.49,34.55,34.49,34.55,23971961,0,1,34.49,34.55,34.49,34.55,23971961
2016-10-26,34.55,34.55,34.42,34.42,19737703,0,1,34.55,34.55,34.42,34.42,19737703
2016-10-27,34.42,34.42,34.19,34.19,21764326,0,1,34.42,34.42,34.19,34.19,21764326
2016-10-28,34.19,34.53,34.19,34.53,32514938,0,1,34.19,34.53,34.19,34.53,32514938
2016-10-31,34.53,34.61,34.53,34.61,23435296,0,1,34.53,34.61,34.53,34.61,23435296
2016-11-01,34.61,35.06,34.61,35.06,36719126,0,1,34.61,35.06,34.61,35.06,36719126
2016-11-02,35.06,35.06,34.61,34.61,25676031,0,1,35.06,35.06,34.61,34.61,25676031
2016-11-03,34.61,34.97,34.61,34.97,40514435,0,1,34.61,34.97,34.61,34.97,40514435
2016-11-04,34.97,34.97,34.93,34.93,26447974,0,1,34.97,34.97,34.93,34.93,26447974
2016-11-07,34.93,34.99,34.93,34.99,21516692,0,1,34.93,34.99,34.93,34.99,21516692
2016-11-08,34.99,35,34.99,35,28683168,0,1,34.99,35,34.99,35,28683168
2016-11-09,35,35,34.71,34.71,68834550,0,1,35,35,34.71,34.71,68834550
2016-11-10,34.71,34.94,34.71,34.94,35280334,0,1,34.71,34.94,34.71,34.94,35280334
2016-11-11,34.94,34.99,34.94,34.99,52390695,0,1,34.94,34.99,34.94,34.99,52390695
2016-11-14,34.99,34.99,34.95,34.95,68357166,0,1,34.99,34.99,34.95,34.95,68357166
2016-11-15,34.95,34.96,34.95,34.96,28690403,0,1,34.95,34.96,34.95,34.96,28690403
2016-11-16,34.96,35.02,34.96,35.02,24386997,0,1,34.96,35.02,34.96,35.02,24386997
2016-11-17,35.02,35.02,35,35,23871563,0,1,35.02,35.02,35,35,23871563
2016-11-18,35,35.01,35,35.01,32069691,0,1,35,35.01,35,35.01,32069691
2016-11-21,35.01,35.9,35.01,35.9,108903560,0,1,35.01,35.9,35.01,35.9,108903560
2016-11-22,35.9,36.12,35.9,36.12,73702179,0,1,35.9,36.12,35.9,36.12,73702179
2016-11-23,36.12,36.12,35.98,35.98,44013312,0,1,36.12,36.12,35.98,35.98,44013312
2016-11-24,35.98,36.42,35.98,36.42,52076453,0,1,35.98,36.42,35.98,36.42,52076453
2016-11-25,36.42,36.78,36.42,36.78,45833079,0,1,36.42,36.78,36.42,36.78,45833079
2016-11-28,36.78,36.78,36.61,36.61,68897851,0,1,36.78,36.78,36.61,36.61,68897851
2016-11-29,36.61,36.77,36.61,36.77,66538624,0,1,36.61,36.77,36.61,36.77,66538624
2016-11-30,36.77,36.77,36.33,36.33,50803984,0,1,36.77,36.77,36.33,36.33,50803984
2016-12-01,36.33,36.42,36.33,36.42,47438609,0,1,36.33,36.42,36.33,36.42,47438609
2016-12-02,36.42,36.42,36.27,36.27,63371507,0,1,36.42,36.42,36.27,36.27,63371507
2016-12-05,36.27,36.27,36.26,36.26,62209526,0,1,36.27,36.27,36.26,36.26,62209526
2016-12-06,36.26,36.26,36.17,36.17,37612545,0,1,36.26,36.26,36.17,36.17,37612545
2016-12-07,36.17,36.46,36.17,36.46,31067029,0,1,36.17,36.46,36.17,36.46,31067029
2016-12-08,36.46,36.5,36.46,36.5,29516834,0,1,36.46,36.5,36.46,36.5,29516834
2016-12-09,36.5,36.86,36.5,36.86,48703347,0,1,36.5,36.86,36.5,36.86,48703347
2016-12-12,36.86,36.9,36.86,36.9,106934394,0,1,36.86,36.9,36.86,36.9,106934394
2016-12-13,36.9,36.9,36.65,36.65,39559741,0,1,36.9,36.9,36.65,36.65,39559741
2016-12-14,36.65,37.03,36.65,37.03,58644985,0,1,36.65,37.03,36.65,37.03,58644985
2016-12-15,37.03,37.03,35.6,35.6,78608340,0,1,37.03,37.03,35.6,35.6,78608340
2016-12-16,35.6,35.6,35.48,35.48,34099443,0,1,35.6,35.6,35.48,35.48,34099443
2016-12-19,35.48,35.48,35.4,35.4,29559617,0,1,35.48,35.48,35.4,35.4,29559617
2016-12-20,35.4,35.4,34.66,34.66,62695062,0,1,35.4,35.4,34.66,34.66,62695062
2016-12-21,34.66,34.74,34.66,34.74,37625980,0,1,34.66,34.74,34.66,34.74,37625980
2016-12-22,34.74,34.77,34.74,34.77,29500931,0,1,34.74,34.77,34.74,34.77,29500931
2016-12-23,34.77,34.77,34.73,34.73,30192121,0,1,34.77,34.77,34.73,34.73,30192121
2016-12-26,34.73,35.12,34.73,35.12,35131252,0,1,34.73,35.12,34.73,35.12,35131252
2016-12-27,35.12,35.26,35.12,35.26,21780273,0,1,35.12,35.26,35.12,35.26,21780273
2016-12-28,35.26,35.29,35.26,35.29,38631869,0,1,35.26,35.29,35.26,35.29,38631869
2016-12-29,35.29,35.29,35.13,35.13,29042037,0,1,35.29,35.29,35.13,35.13,29042037
2016-12-30,35.13,35.43,35.13,35.43,27076331,0,1,35.13,35.43,35.13,35.43,27076331
2017-01-03,35.43,35.68,35.43,35.68,29697799,0,1,35.43,35.68,35.43,35.68,29697799
2017-01-04,35.68,35.68,35.65,35.65,25257405,0,1,35.68,35.68,35.65,35.65,25257405
2017-01-05,35.65,35.73,35.65,35.73,28691033,0,1,35.65,35.73,35.65,35.73,28691033
2017-01-06,35.73,35.73,35.44,35.44,36286227,0,1,35.73,35.73,35.44,35.44,36286227
2017-01-09,35.44,35.44,35.42,35.42,27061697,0,1,35.44,35.44,35.42,35.42,27061697
2017-01-10,35.42,35.42,35.23,35.23,20535090,0,1,35.42,35.42,35.23,35.23,20535090
2017-01-11,35.23,35.23,35.23,35.23,20996349,0,1,35.23,35.23,35.23,35.23,20996349
2017-01-12,35.23,35.23,35.21,35.21,18718703,0,1,35.23,35.23,35.21,35.21,18718703
2017-01-13,35.21,35.56,35.21,35.56,33073897,0,1,35.21,35.56,35.21,35.56,33073897
2017-01-16,35.56,36.19,35.56,36.19,112917227,0,1,35.56,36.19,35.56,36.19,112917227
2017-01-17,36.19,36.19,35.98,35.98,34949314,0,1,36.19,36.19,35.98,35.98,34949314
2017-01-18,35.98,36.21,35.98,36.21,26686911,0,1,35.98,36.21,35.98,36.21,26686911
2017-01-19,36.21,36.21,36.05,36.05,19962834,0,1,36.21,36.21,36.05,36.05,19962834
2017-01-20,36.05,36.26,36.05,36.26,26033277,0,1,36.05,36.26,36.05,36.26,26033277
2017-01-23,36.26,36.26,36.2,36.2,39800128,0,1,36.26,36.26,36.2,36.2,39800128
2017-01-24,36.2,36.2,36.18,36.18,26866560,0,1,36.2,36.2,36.18,36.18,26866560
2017-01-25,36.18,36.43,36.18,36.43,35892232,0,1,36.18,36.43,36.18,36.43,35892232
2017-01-26,36.43,36.51,36.43,36.51,27720542,0,1,36.43,36.51,36.43,36.51,27720542
2017-02-03,36.51,36.51,35.62,35.62,48926754,0,1,36.51,36.51,35.62,35.62,48926754
2017-02-06,35.62,35.94,35.62,35.94,64891420,0,1,35.62,35.94,35.62,35.94,64891420
2017-02-07,35.94,36.06,35.94,36.06,48618000,0,1,35.94,36.06,35.94,36.06,48618000
2017-02-08,36.06,36.06,36.02,36.02,39628863,0,1,36.06,36.06,36.02,36.02,39628863
2017-02-09,36.02,36.11,36.02,36.11,52756885,0,1,36.02,36.11,36.02,36.11,52756885
2017-02-10,36.11,36.2,36.11,36.2,39921900,0,1,36.11,36.2,36.11,36.2,39921900
2017-02-13,36.2,36.31,36.2,36.31,69354090,0,1,36.2,36.31,36.2,36.31,69354090
2017-02-14,36.31,36.31,36.1,36.1,49092275,0,1,36.31,36.31,36.1,36.1,49092275
2017-02-15,36.1,36.32,36.1,36.32,67285226,0,1,36.1,36.32,36.1,36.32,67285226
2017-02-16,36.32,36.32,36.3,36.3,34781714,0,1,36.32,36.32,36.3,36.3,34781714
2017-02-17,36.3,36.3,36.26,36.26,52550389,0,1,36.3,36.3,36.26,36.26,52550389
