Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2016-04-11,419.34,422.98,419.34,422.98,1000000,0,1,419.34,422.98,419.34,422.98,1000000
2016-04-12,422.98,425.36,422.98,425.36,1000000,0,1,422.98,425.36,422.98,425.36,1000000
2016-04-13,425.36,425.36,424.6,424.6,1000000,0,1,425.36,425.36,424.6,424.6,1000000
2016-04-14,424.6,424.94,424.6,424.94,1000000,0,1,424.6,424.94,424.6,424.94,1000000
2016-04-15,424.94,429.79,424.94,429.79,1000000,0,1,424.94,429.79,424.94,429.79,1000000
2016-04-18,429.79,429.79,428.56,428.56,1000000,0,1,429.79,429.79,428.56,428.56,1000000
2016-04-19,428.56,432.64,428.56,432.64,1000000,0,1,428.56,432.64,428.56,432.64,1000000
2016-04-20,432.64,442.82,432.64,442.82,1000000,0,1,432.64,442.82,432.64,442.82,1000000
2016-04-21,442.82,451.13,442.82,451.13,1000000,0,1,442.82,451.13,442.82,451.13,1000000
2016-04-22,451.13,451.13,448.56,448.56,1000000,0,1,451.13,451.13,448.56,448.56,1000000
2016-04-25,448.56,468.49,448.56,468.49,1000000,0,1,448.56,468.49,448.56,468.49,1000000
2016-04-26,468.49,469.1,468.49,469.1,1000000,0,1,468.49,469.1,468.49,469.1,1000000
2016-04-27,469.1,469.1,453.99,453.99,1000000,0,1,469.1,469.1,453.99,453.99,1000000
2016-04-28,453.99,453.99,449.71,449.71,1000000,0,1,453.99,453.99,449.71,449.71,1000000
2016-04-29,449.71,455.15,449.71,455.15,1000000,0,1,449.71,455.15,449.71,455.15,1000000
2016-05-02,455.15,455.15,446.1,446.1,1000000,0,1,455.15,455.15,446.1,446.1,1000000
2016-05-03,446.1,450.66,446.1,450.66,1000000,0,1,446.1,450.66,446.1,450.66,1000000
2016-05-04,450.66,450.66,447.39,447.39,1000000,0,1,450.66,450.66,447.39,447.39,1000000
2016-05-05,447.39,448.67,447.39,448.67,1000000,0,1,447.39,448.67,447.39,448.67,1000000
2016-05-06,448.67,462.1,448.67,462.1,1000000,0,1,448.67,462.1,448.67,462.1,1000000
2016-05-09,462.1,462.13,462.1,462.13,1000000,0,1,462.1,462.13,462.1,462.13,1000000
2016-05-10,462.13,462.13,454.51,454.51,1000000,0,1,462.13,462.13,454.51,454.51,1000000
2016-05-11,454.51,454.51,452.52,452.52,1000000,0,1,454.51,454.51,452.52,452.52,1000000
2016-05-12,452.52,452.69,452.52,452.69,1000000,0,1,452.52,452.69,452.52,452.69,1000000
2016-05-13,452.69,456.15,452.69,456.15,1000000,0,1,452.69,456.15,452.69,456.15,1000000
2016-05-16,456.15,456.15,453.16,453.16,1000000,0,1,456.15,456.15,453.16,453.16,1000000
2016-05-17,453.16,453.66,453.16,453.66,1000000,0,1,453.16,453.66,453.16,453.66,1000000
2016-05-18,453.66,454.69,453.66,454.69,1000000,0,1,453.66,454.69,453.66,454.69,1000000
2016-05-19,454.69,454.69,443.06,443.06,1000000,0,1,454.69,454.69,443.06,443.06,1000000
2016-05-20,443.06,443.06,441.56,441.56,1000000,0,1,443.06,443.06,441.56,441.56,1000000
2016-05-23,441.56,442.31,441.56,442.31,1000000,0,1,441.56,442.31,441.56,442.31,1000000
2016-05-24,442.31,444.83,442.31,444.83,1000000,0,1,442.31,444.83,442.31,444.83,1000000
2016-05-25,444.83,448.14,444.83,448.14,1000000,0,1,444.83,448.14,444.83,448.14,1000000
2016-05-26,448.14,452.99,448.14,452.99,1000000,0,1,448.14,452.99,448.14,452.99,1000000
2016-05-27,452.99,470.89,452.99,470.89,1000000,0,1,452.99,470.89,452.99,470.89,1000000
2016-05-30,470.89,531.25,470.89,531.25,1000000,0,1,470.89,531.25,470.89,531.25,1000000
2016-05-31,531.25,531.25,521.74,521.74,1000000,0,1,531.25,531.25,521.74,521.74,1000000
2016-06-01,521.74,535.91,521.74,535.91,1000000,0,1,521.74,535.91,521.74,535.91,1000000
2016-06-02,535.91,536.28,535.91,536.28,1000000,0,1,535.91,536.28,535.91,536.28,1000000
2016-06-03,536.28,576.55,536.28,576.55,1000000,0,1,536.28,576.55,536.28,576.55,1000000
2016-06-06,576.55,581.67,576.55,581.67,1000000,0,1,576.55,581.67,576.55,581.67,1000000
2016-06-07,581.67,581.67,577.68,577.68,1000000,0,1,581.67,581.67,577.68,577.68,1000000
2016-06-08,577.68,579.79,577.68,579.79,1000000,0,1,577.68,579.79,577.68,579.79,1000000
2016-06-09,579.79,579.79,575.46,575.46,1000000,0,1,579.79,579.79,575.46,575.46,1000000
2016-06-10,575.46,578.98,575.46,578.98,1000000,0,1,575.46,578.98,575.46,578.98,1000000
2016-06-13,578.98,689.99,578.98,689.99,1000000,0,1,578.98,689.99,578.98,689.99,1000000
2016-06-14,689.99,689.99,689.56,689.56,1000000,0,1,689.99,689.99,689.56,689.56,1000000
2016-06-15,689.56,693.44,689.56,693.44,1000000,0,1,689.56,693.44,689.56,693.44,1000000
2016-06-16,693.44,762.67,693.44,762.67,1000000,0,1,693.44,762.67,693.44,762.67,1000000
2016-06-17,762.67,762.67,754.37,754.37,1000000,0,1,762.67,762.67,754.37,754.37,1000000
2016-06-20,754.37,754.37,740.94,740.94,1000000,0,1,754.37,754.37,740.94,740.94,1000000
2016-06-21,740.94,740.94,651.85,651.85,1000000,0,1,740.94,740.94,651.85,651.85,1000000
2016-06-22,651.85,651.85,611.11,611.11,1000000,0,1,651.85,651.85,611.11,611.11,1000000
2016-06-23,611.11,613.38,611.11,613.38,1000000,0,1,611.11,613.38,611.11,613.38,1000000
2016-06-24,613.38,657.05,613.38,657.05,1000000,0,1,613.38,657.05,613.38,657.05,1000000
2016-06-27,657.05,657.05,642.87,642.87,1000000,0,1,657.05,657.05,642.87,642.87,1000000
2016-06-28,642.87,647.39,642.87,647.39,1000000,0,1,642.87,647.39,642.87,647.39,1000000
2016-06-29,647.39,647.39,638.8,638.8,1000000,0,1,647.39,647.39,638.8,638.8,1000000
2016-06-30,638.8,665.27,638.8,665.27,1000000,0,1,638.8,665.27,638.8,665.27,1000000
2016-07-01,665.27,677.36,665.27,677.36,1000000,0,1,665.27,677.36,665.27,677.36,1000000
2016-07-04,677.36,677.36,675.83,675.83,1000000,0,1,677.36,677.36,675.83,675.83,1000000
2016-07-05,675.83,675.83,669.94,669.94,1000000,0,1,675.83,675.83,669.94,669.94,1000000
2016-07-06,669.94,675.16,669.94,675.16,1000000,0,1,669.94,675.16,669.94,675.16,1000000
2016-07-07,675.16,675.16,621.5,621.5,1000000,0,1,675.16,675.16,621.5,621.5,1000000
2016-07-08,621.5,660.7,621.5,660.7,1000000,0,1,621.5,660.7,621.5,660.7,1000000
2016-07-11,660.7,660.7,650.39,650.39,1000000,0,1,660.7,660.7,650.39,650.39,1000000
2016-07-12,650.39,667.84,650.39,667.84,1000000,0,1,650.39,667.84,650.39,667.84,1000000
2016-07-13,667.84,667.84,662.44,662.44,1000000,0,1,667.84,667.84,662.44,662.44,1000000
2016-07-14,662.44,662.44,661.28,661.28,1000000,0,1,662.44,662.44,661.28,661.28,1000000
2016-07-15,661.28,669.01,661.28,669.01,1000000,0,1,661.28,669.01,661.28,669.01,1000000
2016-07-18,669.01,673.04,669.01,673.04,1000000,0,1,669.01,673.04,669.01,673.04,1000000
2016-07-19,673.04,673.04,671.2,671.2,1000000,0,1,673.04,673.04,671.2,671.2,1000000
2016-07-20,671.2,671.2,665.58,665.58,1000000,0,1,671.2,671.2,665.58,665.58,1000000
2016-07-21,665.58,665.58,664.6,664.6,1000000,0,1,665.58,665.58,664.6,664.6,1000000
2016-07-22,664.6,664.6,657.65,657.65,1000000,0,1,664.6,664.6,657.65,657.65,1000000
2016-07-25,657.65,657.65,655.94,655.94,1000000,0,1,657.65,657.65,655.94,655.94,1000000
2016-07-26,655.94,656,655.94,656,1000000,0,1,655.94,656,655.94,656,1000000
2016-07-27,656,657.22,656,657.22,1000000,0,1,656,657.22,656,657.22,1000000
2016-07-28,657.22,657.22,655.99,655.99,1000000,0,1,657.22,657.22,655.99,655.99,1000000
2016-07-29,655.99,657.67,655.99,657.67,1000000,0,1,655.99,657.67,655.99,657.67,1000000
2016-08-01,657.67,657.67,616.76,616.76,1000000,0,1,657.67,657.67,616.76,616.76,1000000
2016-08-02,616.76,616.76,568.59,568.59,1000000,0,1,616.76,616.76,568.59,568.59,1000000
2016-08-03,568.59,568.96,568.59,568.96,1000000,0,1,568.59,568.96,568.59,568.96,1000000
2016-08-04,568.96,573.56,568.96,573.56,1000000,0,1,568.96,573.56,568.96,573.56,1000000
2016-08-05,573.56,577.23,573.56,577.23,1000000,0,1,573.56,577.23,573.56,577.23,1000000
2016-08-08,577.23,593.58,577.23,593.58,1000000,0,1,577.23,593.58,577.23,593.58,1000000
2016-08-09,593.58,593.58,586.03,586.03,1000000,0,1,593.58,593.58,586.03,586.03,1000000
2016-08-10,586.03,595.34,586.03,595.34,1000000,0,1,586.03,595.34,586.03,595.34,1000000
2016-08-11,595.34,595.34,589.72,589.72,1000000,0,1,595.34,595.34,589.72,589.72,1000000
2016-08-12,589.72,589.72,586.46,586.46,1000000,0,1,589.72,589.72,586.46,586.46,1000000
2016-08-15,586.46,586.46,568.22,568.22,1000000,0,1,586.46,586.46,568.22,568.22,1000000
2016-08-16,568.22,579.56,568.22,579.56,1000000,0,1,568.22,579.56,568.22,579.56,1000000
2016-08-17,579.56,579.56,573.23,573.23,1000000,0,1,579.56,579.56,573.23,573.23,1000000
2016-08-18,573.23,574.24,573.23,574.24,1000000,0,1,573.23,574.24,573.23,574.24,1000000
2016-08-19,574.24,575.4,574.24,575.4,1000000,0,1,574.24,575.4,574.24,575.4,1000000
2016-08-22,575.4,585.96,575.4,585.96,1000000,0,1,575.4,585.96,575.4,585.96,1000000
2016-08-23,585.96,585.96,580.94,580.94,1000000,0,1,585.96,585.96,580.94,580.94,1000000
2016-08-24,580.94,580.94,579.11,579.11,1000000,0,1,580.94,580.94,579.11,579.11,1000000
2016-08-25,579.11,579.11,575.7,575.7,1000000,0,1,579.11,579.11,575.7,575.7,1000000
2016-08-26,575.7,577.83,575.7,577.83,1000000,0,1,575.7,577.83,575.7,577.83,1000000
2016-08-29,577.83,577.83,573.2,573.2,1000000,0,1,577.83,577.83,573.2,573.2,1000000
2016-08-30,573.2,575.22,573.2,575.22,1000000,0,1,573.2,575.22,573.2,575.22,1000000
2016-08-31,575.22,575.22,572.41,572.41,1000000,0,1,575.22,575.22,572.41,572.41,1000000
2016-09-01,572.41,572.41,571.9,571.9,1000000,0,1,572.41,572.41,571.9,571.9,1000000
2016-09-02,571.9,574.23,571.9,574.23,1000000,0,1,571.9,574.23,571.9,574.23,1000000
2016-09-05,574.23,607.88,574.23,607.88,1000000,0,1,574.23,607.88,574.23,607.88,1000000
2016-09-06,607.88,611.14,607.88,611.14,1000000,0,1,607.88,611.14,607.88,611.14,1000000
2016-09-07,611.14,614.55,611.14,614.55,1000000,0,1,611.14,614.55,611.14,614.55,1000000
2016-09-08,614.55,625.7,614.55,625.7,1000000,0,1,614.55,625.7,614.55,625.7,1000000
2016-09-09,625.7,625.7,620.83,620.83,1000000,0,1,625.7,625.7,620.83,620.83,1000000
2016-09-12,620.83,620.83,606.92,606.92,1000000,0,1,620.83,620.83,606.92,606.92,1000000
2016-09-13,606.92,608.67,606.92,608.67,1000000,0,1,606.92,608.67,606.92,608.67,1000000
2016-09-14,608.67,609.85,608.67,609.85,1000000,0,1,608.67,609.85,608.67,609.85,1000000
2016-09-15,609.85,609.85,606.82,606.82,1000000,0,1,609.85,609.85,606.82,606.82,1000000
2016-09-16,606.82,606.86,606.82,606.86,1000000,0,1,606.82,606.86,606.82,606.86,1000000
2016-09-19,606.86,609.32,606.86,609.32,1000000,0,1,606.86,609.32,606.86,609.32,1000000
2016-09-20,609.32,609.32,608.39,608.39,1000000,0,1,609.32,609.32,608.39,608.39,1000000
2016-09-21,608.39,608.39,595.31,595.31,1000000,0,1,608.39,608.39,595.31,595.31,1000000
2016-09-22,595.31,596.61,595.31,596.61,1000000,0,1,595.31,596.61,595.31,596.61,1000000
2016-09-23,596.61,602,596.61,602,1000000,0,1,596.61,602,596.61,602,1000000
2016-09-26,602,606.34,602,606.34,1000000,0,1,602,606.34,602,606.34,1000000
2016-09-27,606.34,606.34,602.9,602.9,1000000,0,1,606.34,606.34,602.9,602.9,1000000
2016-09-28,602.9,604.39,602.9,604.39,1000000,0,1,602.9,604.39,602.9,604.39,1000000
2016-09-29,604.39,606.52,604.39,606.52,1000000,0,1,604.39,606.52,604.39,606.52,1000000
2016-09-30,606.52,606.52,605.99,605.99,1000000,0,1,606.52,606.52,605.99,605.99,1000000
2016-10-03,605.99,612.58,605.99,612.58,1000000,0,1,605.99,612.58,605.99,612.58,1000000
2016-10-04,612.58,612.58,609.22,609.22,1000000,0,1,612.58,612.58,609.22,609.22,1000000
2016-10-05,609.22,612.79,609.22,612.79,1000000,0,1,609.22,612.79,609.22,612.79,1000000
2016-10-06,612.79,612.79,611.75,611.75,1000000,0,1,612.79,612.79,611.75,611.75,1000000
2016-10-07,611.75,617.94,611.75,617.94,1000000,0,1,611.75,617.94,611.75,617.94,1000000
2016-10-10,617.94,617.94,616.89,616.89,1000000,0,1,617.94,617.94,616.89,616.89,1000000
2016-10-11,616.89,637.72,616.89,637.72,1000000,0,1,616.89,637.72,616.89,637.72,1000000
2016-10-12,637.72,637.72,634.14,634.14,1000000,0,1,637.72,637.72,634.14,634.14,1000000
2016-10-13,634.14,635.24,634.14,635.24,1000000,0,1,634.14,635.24,634.14,635.24,1000000
2016-10-14,635.24,638.58,635.24,638.58,1000000,0,1,635.24,638.58,635.24,638.58,1000000
2016-10-17,638.58,638.58,637.1,637.1,1000000,0,1,638.58,638.58,637.1,637.1,1000000
2016-10-18,637.1,637.1,632.76,632.76,1000000,0,1,637.1,637.1,632.76,632.76,1000000
2016-10-19,632.76,632.76,628.47,628.47,1000000,0,1,632.76,632.76,628.47,628.47,1000000
2016-10-20,628.47,628.83,628.47,628.83,1000000,0,1,628.47,628.83,628.47,628.83,1000000
2016-10-21,628.83,630.53,628.83,630.53,1000000,0,1,628.83,630.53,628.83,630.53,1000000
2016-10-24,630.53,648.56,630.53,648.56,1000000,0,1,630.53,648.56,630.53,648.56,1000000
2016-10-25,648.56,654.08,648.56,654.08,1000000,0,1,648.56,654.08,648.56,654.08,1000000
2016-10-26,654.08,669.58,654.08,669.58,1000000,0,1,654.08,669.58,654.08,669.58,1000000
2016-10-27,669.58,681.14,669.58,681.14,1000000,0,1,669.58,681.14,669.58,681.14,1000000
2016-10-28,681.14,688.36,681.14,688.36,1000000,0,1,681.14,688.36,681.14,688.36,1000000
2016-10-31,688.36,702.17,688.36,702.17,1000000,0,1,688.36,702.17,688.36,702.17,1000000
2016-11-01,702.17,727.97,702.17,727.97,1000000,0,1,702.17,727.97,702.17,727.97,1000000
2016-11-02,727.97,730.21,727.97,730.21,1000000,0,1,727.97,730.21,727.97,730.21,1000000
2016-11-03,730.21,730.21,695.18,695.18,1000000,0,1,730.21,730.21,695.18,695.18,1000000
2016-11-04,695.18,698.86,695.18,698.86,1000000,0,1,695.18,698.86,695.18,698.86,1000000
2016-11-07,698.86,706.9,698.86,706.9,1000000,0,1,698.86,706.9,698.86,706.9,1000000
2016-11-08,706.9,711.51,706.9,711.51,1000000,0,1,706.9,711.51,706.9,711.51,1000000
2016-11-09,711.51,717.23,711.51,717.23,1000000,0,1,711.51,717.23,711.51,717.23,1000000
2016-11-10,717.23,717.23,709.83,709.83,1000000,0,1,717.23,717.23,709.83,709.83,1000000
2016-11-11,709.83,714.94,709.83,714.94,1000000,0,1,709.83,714.94,709.83,714.94,1000000
2016-11-14,714.94,714.94,706.89,706.89,1000000,0,1,714.94,714.94,706.89,706.89,1000000
2016-11-15,706.89,710.94,706.89,710.94,1000000,0,1,706.89,710.94,706.89,710.94,1000000
2016-11-16,710.94,741.01,710.94,741.01,1000000,0,1,710.94,741.01,710.94,741.01,1000000
2016-11-17,741.01,741.01,738.33,738.33,1000000,0,1,741.01,741.01,738.33,738.33,1000000
2016-11-18,738.33,743.26,738.33,743.26,1000000,0,1,738.33,743.26,738.33,743.26,1000000
2016-11-21,743.26,743.26,737.46,737.46,1000000,0,1,743.26,743.26,737.46,737.46,1000000
2016-11-22,737.46,747.89,737.46,747.89,1000000,0,1,737.46,747.89,737.46,747.89,1000000
2016-11-23,747.89,747.89,739.75,739.75,1000000,0,1,747.89,747.89,739.75,739.75,1000000
2016-11-24,739.75,739.75,736.33,736.33,1000000,0,1,739.75,739.75,736.33,736.33,1000000
2016-11-25,736.33,737.69,736.33,737.69,1000000,0,1,736.33,737.69,736.33,737.69,1000000
2016-11-28,737.69,737.69,731.27,731.27,1000000,0,1,737.69,737.69,731.27,731.27,1000000
2016-11-29,731.27,731.34,731.27,731.34,1000000,0,1,731.27,731.34,731.27,731.34,1000000
2016-11-30,731.34,743.26,731.34,743.26,1000000,0,1,731.34,743.26,731.34,743.26,1000000
2016-12-01,743.26,752.42,743.26,752.42,1000000,0,1,743.26,752.42,743.26,752.42,1000000
2016-12-02,752.42,774,752.42,774,1000000,0,1,752.42,774,752.42,774,1000000
2016-12-05,774,774,753.78,753.78,1000000,0,1,774,774,753.78,753.78,1000000
2016-12-06,753.78,757.6,753.78,757.6,1000000,0,1,753.78,757.6,753.78,757.6,1000000
2016-12-07,757.6,766.42,757.6,766.42,1000000,0,1,757.6,766.42,757.6,766.42,1000000
2016-12-08,766.42,770.91,766.42,770.91,1000000,0,1,766.42,770.91,766.42,770.91,1000000
2016-12-09,770.91,771.14,770.91,771.14,1000000,0,1,770.91,771.14,770.91,771.14,1000000
2016-12-12,771.14,777.62,771.14,777.62,1000000,0,1,771.14,777.62,771.14,777.62,1000000
2016-12-13,777.62,781.51,777.62,781.51,1000000,0,1,777.62,781.51,777.62,781.51,1000000
2016-12-14,781.51,781.51,777.97,777.97,1000000,0,1,781.51,781.51,777.97,777.97,1000000
2016-12-15,777.97,777.97,776.71,776.71,1000000,0,1,777.97,777.97,776.71,776.71,1000000
2016-12-16,776.71,780.68,776.71,780.68,1000000,0,1,776.71,780.68,776.71,780.68,1000000
2016-12-19,780.68,790.38,780.68,790.38,1000000,0,1,780.68,790.38,780.68,790.38,1000000
2016-12-20,790.38,793.04,790.38,793.04,1000000,0,1,790.38,793.04,790.38,793.04,1000000
2016-12-21,793.04,825.33,793.04,825.33,1000000,0,1,793.04,825.33,793.04,825.33,1000000
2016-12-22,825.33,861.51,825.33,861.51,1000000,0,1,825.33,861.51,825.33,861.51,1000000
2016-12-23,861.51,904.48,861.51,904.48,1000000,0,1,861.51,904.48,861.51,904.48,1000000
2016-12-26,904.48,904.48,898.24,898.24,1000000,0,1,904.48,904.48,898.24,898.24,1000000
2016-12-27,898.24,931.73,898.24,931.73,1000000,0,1,898.24,931.73,898.24,931.73,1000000
2016-12-28,931.73,967.36,931.73,967.36,1000000,0,1,931.73,967.36,931.73,967.36,1000000
2016-12-29,967.36,968.09,967.36,968.09,1000000,0,1,967.36,968.09,967.36,968.09,1000000
2016-12-30,968.09,968.09,952.01,952.01,1000000,0,1,968.09,968.09,952.01,952.01,1000000
2017-01-02,952.01,1012.34,952.01,1012.34,1000000,0,1,952.01,1012.34,952.01,1012.34,1000000
2017-01-03,1012.34,1024.38,1012.34,1024.38,1000000,0,1,1012.34,1024.38,1012.34,1024.38,1000000
2017-01-04,1024.38,1091.66,1024.38,1091.66,1000000,0,1,1024.38,1091.66,1024.38,1091.66,1000000
2017-01-05,1091.66,1091.66,971.26,971.26,1000000,0,1,1091.66,1091.66,971.26,971.26,1000000
2017-01-06,971.26,971.26,898.16,898.16,1000000,0,1,971.26,971.26,898.16,898.16,1000000
2017-01-09,898.16,898.16,897.51,897.51,1000000,0,1,898.16,898.16,897.51,897.51,1000000
2017-01-10,897.51,909.81,897.51,909.81,1000000,0,1,897.51,909.81,897.51,909.81,1000000
2017-01-11,909.81,909.81,789.11,789.11,1000000,0,1,909.81,909.81,789.11,789.11,1000000
2017-01-12,789.11,827.63,789.11,827.63,1000000,0,1,789.11,827.63,789.11,827.63,1000000
2017-01-13,827.63,830.7,827.63,830.7,1000000,0,1,827.63,830.7,827.63,830.7,1000000
2017-01-16,830.7,833.1,830.7,833.1,1000000,0,1,830.7,833.1,830.7,833.1,1000000
